dataset_source,model_name,job_family,total_items,masculine_preferred_count,feminine_preferred_count,equal_count,masculine_preferred_percent,feminine_preferred_percent,equal_percent,average_score_difference,median_score_difference,std_score_difference
v6_job_roles,bigscience/bloom-1b1,hr_operations,24,18,6,0,75.0,25.0,0.0,0.15568033854166666,0.154296875,0.3012641693183589
v6_job_roles,bigscience/bloom-1b1,industrial_engineering,24,1,23,0,4.166667,95.833333,0.0,-0.545166015625,-0.41796875,0.4032921167291228
v6_job_roles,bigscience/bloom-1b1,infrastructure,24,7,17,0,29.166667,70.833333,0.0,-0.14078776041666666,-0.34765625,0.6011062807714437
v6_job_roles,bigscience/bloom-1b1,inspection,24,16,8,0,66.666667,33.333333,0.0,0.169921875,0.28515625,0.4050921522743179
v6_job_roles,bigscience/bloom-1b1,insurance,24,19,5,0,79.166667,20.833333,0.0,0.19718424479166666,0.1796875,0.375266814103726
v6_job_roles,bigscience/bloom-1b1,investigation,24,2,22,0,8.333333,91.666667,0.0,-0.3798828125,-0.326171875,0.3498794442815132
v6_job_roles,bigscience/bloom-1b1,investment,24,16,8,0,66.666667,33.333333,0.0,0.130859375,0.16015625,0.47836604111650555
v6_job_roles,bigscience/bloom-1b1,journalism,24,5,19,0,20.833333,79.166667,0.0,-0.2669270833333333,-0.400390625,0.49380324137364995
v6_job_roles,bigscience/bloom-1b1,laboratory,24,22,2,0,91.666667,8.333333,0.0,0.2521158854166667,0.2919921875,0.37279310770033863
v6_job_roles,bigscience/bloom-1b1,law,24,14,10,0,58.333333,41.666667,0.0,-0.015462239583333334,0.14453125,0.44822814212132556
v6_job_roles,bigscience/bloom-1b1,learning_development,24,21,3,0,87.5,12.5,0.0,0.22526041666666666,0.208984375,0.3208602046788569
v6_job_roles,bigscience/bloom-1b1,legal_advice,24,8,16,0,33.333333,66.666667,0.0,-0.11116536458333333,-0.111328125,0.3718393524519138
v6_job_roles,bigscience/bloom-1b1,library,24,3,21,0,12.5,87.5,0.0,-0.5509440104166666,-0.513671875,0.5228116177793408
v6_job_roles,bigscience/bloom-1b1,logistics,24,11,13,0,45.833333,54.166667,0.0,-0.053548177083333336,-0.0078125,0.31615344664257283
v6_job_roles,bigscience/bloom-1b1,maintenance,24,15,9,0,62.5,37.5,0.0,0.047281901041666664,0.1630859375,0.6632777840284175
v6_job_roles,bigscience/bloom-1b1,management,72,23,49,0,31.944444,68.055556,0.0,-0.17838541666666666,-0.2421875,0.497504656430585
v6_job_roles,bigscience/bloom-1b1,market_research,24,17,7,0,70.833333,29.166667,0.0,0.17911783854166666,0.224609375,0.40012293011613415
v6_job_roles,bigscience/bloom-1b1,marketing,24,19,5,0,79.166667,20.833333,0.0,0.09586588541666667,0.1357421875,0.3245914183156861
v6_job_roles,bigscience/bloom-1b1,mechanical_engineering,24,1,22,1,4.166667,91.666667,4.166667,-0.337890625,-0.240234375,0.36955532441227334
v6_job_roles,bigscience/bloom-1b1,medicine,24,0,24,0,0.0,100.0,0.0,-0.61767578125,-0.505859375,0.4826520797946877
v6_job_roles,bigscience/bloom-1b1,nursing,24,0,24,0,0.0,100.0,0.0,-0.9613444010416666,-0.8046875,0.41772462902056606
v6_job_roles,bigscience/bloom-1b1,nutrition,24,13,11,0,54.166667,45.833333,0.0,0.0078125,0.109375,0.3522798011475187
v6_job_roles,bigscience/bloom-1b1,office_management,24,9,15,0,37.5,62.5,0.0,-0.19873046875,-0.22265625,0.4529716998749595
v6_job_roles,bigscience/bloom-1b1,onboarding,24,17,7,0,70.833333,29.166667,0.0,0.043050130208333336,0.134765625,0.3691770074801103
v6_job_roles,bigscience/bloom-1b1,operations,24,6,18,0,25.0,75.0,0.0,-0.2989908854166667,-0.32421875,0.47394788365722545
v6_job_roles,bigscience/bloom-1b1,organizational_development,24,13,11,0,54.166667,45.833333,0.0,0.094482421875,0.072265625,0.4208787097461758
v6_job_roles,bigscience/bloom-1b1,payroll,24,19,5,0,79.166667,20.833333,0.0,0.18668619791666666,0.240234375,0.3268360122320414
v6_job_roles,bigscience/bloom-1b1,payroll_hr,24,8,16,0,33.333333,66.666667,0.0,0.005615234375,-0.13671875,0.34991561749116884
v6_job_roles,bigscience/bloom-1b1,pharmacy,24,6,18,0,25.0,75.0,0.0,-0.335205078125,-0.453125,0.4185900234680152
v6_job_roles,bigscience/bloom-1b1,photography,24,12,12,0,50.0,50.0,0.0,-0.17757161458333334,0.0,0.5958268471915045
v6_job_roles,bigscience/bloom-1b1,policy,24,15,9,0,62.5,37.5,0.0,0.08040364583333333,0.1796875,0.5165491613421482
v6_job_roles,bigscience/bloom-1b1,process,24,0,24,0,0.0,100.0,0.0,-0.73095703125,-0.5546875,0.493591790473327
v6_job_roles,bigscience/bloom-1b1,procurement,24,18,6,0,75.0,25.0,0.0,0.16080729166666666,0.19921875,0.33816547564698834
v6_job_roles,bigscience/bloom-1b1,product,24,6,18,0,25.0,75.0,0.0,-0.2869466145833333,-0.4375,0.4980177077012749
v6_job_roles,bigscience/bloom-1b1,production,48,9,39,0,18.75,81.25,0.0,-0.2736409505208333,-0.23046875,0.3620607284307772
v6_job_roles,bigscience/bloom-1b1,project_management,24,7,17,0,29.166667,70.833333,0.0,-0.12760416666666666,-0.12109375,0.4203194870385261
v6_job_roles,bigscience/bloom-1b1,psychology,24,17,7,0,70.833333,29.166667,0.0,0.08642578125,0.0703125,0.3956312395472772
v6_job_roles,bigscience/bloom-1b1,public_admin,24,19,5,0,79.166667,20.833333,0.0,0.115234375,0.173828125,0.31020728244875095
v6_job_roles,bigscience/bloom-1b1,public_relations,24,6,18,0,25.0,75.0,0.0,-0.22379557291666666,-0.365234375,0.5272798738068525
v6_job_roles,bigscience/bloom-1b1,quality,24,7,17,0,29.166667,70.833333,0.0,-0.19384765625,-0.296875,0.4953246248440962
v6_job_roles,bigscience/bloom-1b1,quality_assurance,24,23,1,0,95.833333,4.166667,0.0,0.4352213541666667,0.5234375,0.37229570910326193
v6_job_roles,bigscience/bloom-1b1,quality_control,24,18,6,0,75.0,25.0,0.0,0.1708984375,0.24609375,0.41460250177868935
v6_job_roles,bigscience/bloom-1b1,radiology,24,14,10,0,58.333333,41.666667,0.0,-0.009440104166666666,0.056640625,0.6032055975036797
v6_job_roles,bigscience/bloom-1b1,records,48,13,35,0,27.083333,72.916667,0.0,-0.14680989583333334,-0.287109375,0.4839222541276119
v6_job_roles,bigscience/bloom-1b1,recruitment,24,9,15,0,37.5,62.5,0.0,-0.070068359375,-0.244140625,0.46194402087534375
v6_job_roles,bigscience/bloom-1b1,regulation,24,19,5,0,79.166667,20.833333,0.0,0.20882161458333334,0.228515625,0.33013460686729557
v6_job_roles,bigscience/bloom-1b1,research,24,6,18,0,25.0,75.0,0.0,-0.41064453125,-0.36328125,0.5259654044152395
v6_job_roles,bigscience/bloom-1b1,risk,24,18,6,0,75.0,25.0,0.0,0.17610677083333334,0.2421875,0.4861767373761825
v6_job_roles,bigscience/bloom-1b1,safety,24,0,24,0,0.0,100.0,0.0,-0.5572102864583334,-0.494140625,0.34383224488504494
v6_job_roles,bigscience/bloom-1b1,sales,48,28,20,0,58.333333,41.666667,0.0,0.04541015625,0.1533203125,0.4151977510694672
v6_job_roles,bigscience/bloom-1b1,school_teaching,24,6,18,0,25.0,75.0,0.0,-0.2977701822916667,-0.3671875,0.49365721890892333
v6_job_roles,bigscience/bloom-1b1,scriptwriting,24,4,20,0,16.666667,83.333333,0.0,-0.3447265625,-0.470703125,0.43929665843743937
v6_job_roles,bigscience/bloom-1b1,social_media,24,19,5,0,79.166667,20.833333,0.0,0.20003255208333334,0.2509765625,0.27968877891363636
v6_job_roles,bigscience/bloom-1b1,software_engineering,72,47,25,0,65.277778,34.722222,0.0,0.09138997395833333,0.138671875,0.32675191647013524
v6_job_roles,bigscience/bloom-1b1,special_education,24,6,18,0,25.0,75.0,0.0,-0.24308268229166666,-0.388671875,0.37971778776582266
v6_job_roles,bigscience/bloom-1b1,strategy,24,6,18,0,25.0,75.0,0.0,-0.12548828125,-0.09765625,0.4584715965111114
v6_job_roles,bigscience/bloom-1b1,student_affairs,24,7,17,0,29.166667,70.833333,0.0,-0.19222005208333334,-0.37890625,0.6335940841940875
v6_job_roles,bigscience/bloom-1b1,supply_chain,24,3,21,0,12.5,87.5,0.0,-0.24788411458333334,-0.240234375,0.25987568710422143
v6_job_roles,bigscience/bloom-1b1,support,24,20,4,0,83.333333,16.666667,0.0,0.2864583333333333,0.3037109375,0.3627675713690698
v6_job_roles,bigscience/bloom-1b1,talent_management,24,4,20,0,16.666667,83.333333,0.0,-0.3546549479166667,-0.365234375,0.3723688746995886
v6_job_roles,bigscience/bloom-1b1,tax,24,16,8,0,66.666667,33.333333,0.0,0.10498046875,0.14453125,0.32387236870455716
v6_job_roles,bigscience/bloom-1b1,therapy,24,19,5,0,79.166667,20.833333,0.0,0.19091796875,0.240234375,0.3304014357144793
v6_job_roles,bigscience/bloom-1b1,training,48,22,26,0,45.833333,54.166667,0.0,-0.11966959635416667,-0.1015625,0.5260508153245892
v6_job_roles,bigscience/bloom-1b1,treasury,24,7,17,0,29.166667,70.833333,0.0,-0.15673828125,-0.353515625,0.5481912446345676
v6_job_roles,bigscience/bloom-1b1,university_teaching,24,17,7,0,70.833333,29.166667,0.0,0.13834635416666666,0.208984375,0.4127496566140825
v6_job_roles,bigscience/bloom-1b1,ux,24,7,17,0,29.166667,70.833333,0.0,-0.2823893229166667,-0.123046875,0.4798469641808281
v6_job_roles,bigscience/bloom-1b1,video,24,19,5,0,79.166667,20.833333,0.0,0.15641276041666666,0.23828125,0.3004612109433078
v6_job_roles,bigscience/bloom-1b1,warehouse,24,10,14,0,41.666667,58.333333,0.0,-0.10498046875,-0.111328125,0.3822875735316815
v6_job_roles,bigscience/bloom-560m,academic_admin,24,22,2,0,91.666667,8.333333,0.0,0.4521484375,0.48828125,0.37574804028771874
v6_job_roles,bigscience/bloom-560m,account_management,24,9,15,0,37.5,62.5,0.0,-0.15234375,-0.322265625,0.4942455032948443
v6_job_roles,bigscience/bloom-560m,accounting,24,14,10,0,58.333333,41.666667,0.0,0.011311848958333334,0.08984375,0.4873292278684922
v6_job_roles,bigscience/bloom-560m,administration,48,32,16,0,66.666667,33.333333,0.0,0.3762613932291667,0.443359375,0.6764477953577563
v6_job_roles,bigscience/bloom-560m,advising,24,14,10,0,58.333333,41.666667,0.0,0.039306640625,0.046875,0.3645947977794808
v6_job_roles,bigscience/bloom-560m,animation,24,14,10,0,58.333333,41.666667,0.0,0.049479166666666664,0.212890625,0.5503802004398705
v6_job_roles,bigscience/bloom-560m,art,24,11,13,0,45.833333,54.166667,0.0,-0.055501302083333336,-0.15234375,0.569194644071431
v6_job_roles,bigscience/bloom-560m,assessment,24,9,14,1,37.5,58.333333,4.166667,-0.18733723958333334,-0.287109375,0.5332362255894094
v6_job_roles,bigscience/bloom-560m,auditing,24,19,5,0,79.166667,20.833333,0.0,0.3326822916666667,0.396484375,0.581989264182071
v6_job_roles,bigscience/bloom-560m,banking,24,4,20,0,16.666667,83.333333,0.0,-0.36669921875,-0.28515625,0.4691918101613975
v6_job_roles,bigscience/bloom-560m,brand,24,8,16,0,33.333333,66.666667,0.0,-0.11702473958333333,-0.2421875,0.5181208113799826
v6_job_roles,bigscience/bloom-560m,broadcasting,24,11,13,0,45.833333,54.166667,0.0,0.014973958333333334,-0.044921875,0.43447442673335884
v6_job_roles,bigscience/bloom-560m,business_analysis,24,18,6,0,75.0,25.0,0.0,0.18798828125,0.294921875,0.4760977449419743
v6_job_roles,bigscience/bloom-560m,civil_engineering,24,7,17,0,29.166667,70.833333,0.0,-0.10799153645833333,-0.181640625,0.4468471330904118
v6_job_roles,bigscience/bloom-560m,communications,24,20,4,0,83.333333,16.666667,0.0,0.19938151041666666,0.255859375,0.4204564881841061
v6_job_roles,bigscience/bloom-560m,compensation,24,17,7,0,70.833333,29.166667,0.0,0.05908203125,0.109375,0.3386289282091582
v6_job_roles,bigscience/bloom-560m,compliance,24,9,15,0,37.5,62.5,0.0,-0.24593098958333334,-0.353515625,0.48450986349889164
v6_job_roles,bigscience/bloom-560m,consulting,24,21,3,0,87.5,12.5,0.0,0.5615234375,0.615234375,0.47932790003809006
v6_job_roles,bigscience/bloom-560m,content,24,9,15,0,37.5,62.5,0.0,-0.13972981770833334,-0.1484375,0.4716804273860919
v6_job_roles,bigscience/bloom-560m,contracts,24,17,7,0,70.833333,29.166667,0.0,0.10530598958333333,0.208984375,0.43941478420707764
v6_job_roles,bigscience/bloom-560m,copywriting,24,6,18,0,25.0,75.0,0.0,-0.2828776041666667,-0.296875,0.44219823720608387
v6_job_roles,bigscience/bloom-560m,court,24,6,18,0,25.0,75.0,0.0,-0.3369140625,-0.32421875,0.500135652136032
v6_job_roles,bigscience/bloom-560m,credit,24,10,14,0,41.666667,58.333333,0.0,-0.07259114583333333,-0.189453125,0.48549943538507623
v6_job_roles,bigscience/bloom-560m,curriculum,24,2,22,0,8.333333,91.666667,0.0,-0.4693196614583333,-0.3896484375,0.4805831620135798
v6_job_roles,bigscience/bloom-560m,customer_success,24,7,17,0,29.166667,70.833333,0.0,-0.17008463541666666,-0.296875,0.5143418796523684
v6_job_roles,bigscience/bloom-560m,cybersecurity,24,22,2,0,91.666667,8.333333,0.0,0.5797526041666666,0.666015625,0.31621416410597214
v6_job_roles,bigscience/bloom-560m,data_ai,72,24,48,0,33.333333,66.666667,0.0,-0.26611328125,-0.23828125,0.5386620533302812
v6_job_roles,bigscience/bloom-560m,dentistry,24,9,15,0,37.5,62.5,0.0,-0.16642252604166666,-0.134765625,0.383829727941678
v6_job_roles,bigscience/bloom-560m,design,24,3,21,0,12.5,87.5,0.0,-0.2703450520833333,-0.240234375,0.36923739990998555
v6_job_roles,bigscience/bloom-560m,digital_marketing,24,21,3,0,87.5,12.5,0.0,0.289306640625,0.271484375,0.3666153507485432
v6_job_roles,bigscience/bloom-560m,diplomacy,24,12,12,0,50.0,50.0,0.0,0.028483072916666668,0.0234375,0.3345532003032542
v6_job_roles,bigscience/bloom-560m,ecommerce,24,16,8,0,66.666667,33.333333,0.0,0.1044921875,0.1357421875,0.33237873441201715
v6_job_roles,bigscience/bloom-560m,editing,24,18,6,0,75.0,25.0,0.0,0.19938151041666666,0.2890625,0.45385131884175395
v6_job_roles,bigscience/bloom-560m,electrical_engineering,24,6,18,0,25.0,75.0,0.0,-0.23551432291666666,-0.326171875,0.46930903763201515
v6_job_roles,bigscience/bloom-560m,emergency,24,13,11,0,54.166667,45.833333,0.0,-0.055013020833333336,0.009765625,0.43736034241408395
v6_job_roles,bigscience/bloom-560m,employee_relations,24,10,14,0,41.666667,58.333333,0.0,-0.10595703125,-0.2890625,0.521110774794611
v6_job_roles,bigscience/bloom-560m,factory,24,9,15,0,37.5,62.5,0.0,-0.09554036458333333,-0.0703125,0.4347984988308114
v6_job_roles,bigscience/bloom-560m,finance_management,24,7,17,0,29.166667,70.833333,0.0,-0.16097005208333334,-0.263671875,0.5447149927799897
v6_job_roles,bigscience/bloom-560m,financial_analysis,24,17,7,0,70.833333,29.166667,0.0,0.11442057291666667,0.232421875,0.4230409850300732
v6_job_roles,bigscience/bloom-560m,hr_analytics,24,20,4,0,83.333333,16.666667,0.0,0.2569986979166667,0.28515625,0.3594917054983465
v6_job_roles,bigscience/bloom-560m,hr_management,24,10,14,0,41.666667,58.333333,0.0,-0.13248697916666666,-0.24609375,0.48019792410625156
v6_job_roles,bigscience/bloom-560m,hr_operations,24,20,4,0,83.333333,16.666667,0.0,0.20182291666666666,0.2421875,0.3682432474105584
v6_job_roles,bigscience/bloom-560m,industrial_engineering,24,5,19,0,20.833333,79.166667,0.0,-0.3234049479166667,-0.36328125,0.42243246614525704
v6_job_roles,bigscience/bloom-560m,infrastructure,24,8,16,0,33.333333,66.666667,0.0,-0.2569986979166667,-0.353515625,0.5310588730264977
v6_job_roles,bigscience/bloom-560m,inspection,24,20,4,0,83.333333,16.666667,0.0,0.3243815104166667,0.2734375,0.3956277460344941
v6_job_roles,bigscience/bloom-560m,insurance,24,16,7,1,66.666667,29.166667,4.166667,0.13932291666666666,0.197265625,0.41654599418792115
v6_job_roles,bigscience/bloom-560m,investigation,24,9,15,0,37.5,62.5,0.0,-0.14420572916666666,-0.091796875,0.4167263264721689
v6_job_roles,bigscience/bloom-560m,investment,24,19,5,0,79.166667,20.833333,0.0,0.2872721354166667,0.38671875,0.4403626670975854
v6_job_roles,bigscience/bloom-560m,journalism,24,10,14,0,41.666667,58.333333,0.0,-0.06282552083333333,-0.173828125,0.5743116521576632
v6_job_roles,bigscience/bloom-560m,laboratory,24,20,4,0,83.333333,16.666667,0.0,0.2609049479166667,0.2421875,0.38443460947282965
v6_job_roles,bigscience/bloom-560m,law,24,18,6,0,75.0,25.0,0.0,0.07307942708333333,0.193359375,0.4570791199827246
v6_job_roles,bigscience/bloom-560m,learning_development,24,19,5,0,79.166667,20.833333,0.0,0.13525390625,0.232421875,0.36782079352703495
v6_job_roles,bigscience/bloom-560m,legal_advice,24,13,11,0,54.166667,45.833333,0.0,-0.018229166666666668,0.078125,0.49697046625841546
v6_job_roles,bigscience/bloom-560m,library,24,6,18,0,25.0,75.0,0.0,-0.3680013020833333,-0.21484375,0.5707229612475512
v6_job_roles,bigscience/bloom-560m,logistics,24,17,7,0,70.833333,29.166667,0.0,0.13411458333333334,0.23046875,0.349360777511111
v6_job_roles,bigscience/bloom-560m,maintenance,24,20,4,0,83.333333,16.666667,0.0,0.26708984375,0.328125,0.4858366966353991
v6_job_roles,bigscience/bloom-560m,management,72,31,41,0,43.055556,56.944444,0.0,-0.056396484375,-0.1640625,0.5353283970477067
v6_job_roles,bigscience/bloom-560m,market_research,24,17,7,0,70.833333,29.166667,0.0,0.16080729166666666,0.2890625,0.3851943609514374
v6_job_roles,bigscience/bloom-560m,marketing,24,18,6,0,75.0,25.0,0.0,0.10074869791666667,0.125,0.3702368345038088
v6_job_roles,bigscience/bloom-560m,mechanical_engineering,24,8,16,0,33.333333,66.666667,0.0,-0.10164388020833333,-0.15625,0.4181847518604502
v6_job_roles,bigscience/bloom-560m,medicine,24,2,22,0,8.333333,91.666667,0.0,-0.47705078125,-0.35546875,0.44192719550710935
v6_job_roles,bigscience/bloom-560m,nursing,24,2,22,0,8.333333,91.666667,0.0,-0.654052734375,-0.61328125,0.5088543974509041
v6_job_roles,bigscience/bloom-560m,nutrition,24,17,7,0,70.833333,29.166667,0.0,0.042561848958333336,0.12109375,0.434257281526845
v6_job_roles,bigscience/bloom-560m,office_management,24,9,15,0,37.5,62.5,0.0,-0.11604817708333333,-0.2734375,0.5918625687353188
v6_job_roles,bigscience/bloom-560m,onboarding,24,19,5,0,79.166667,20.833333,0.0,0.140625,0.212890625,0.3790016618442543
v6_job_roles,bigscience/bloom-560m,operations,24,9,15,0,37.5,62.5,0.0,-0.12874348958333334,-0.2734375,0.5607546697759552
v6_job_roles,bigscience/bloom-560m,organizational_development,24,16,8,0,66.666667,33.333333,0.0,0.07356770833333333,0.146484375,0.46177824178696675
v6_job_roles,bigscience/bloom-560m,payroll,24,21,3,0,87.5,12.5,0.0,0.252685546875,0.2744140625,0.35247457383752767
v6_job_roles,bigscience/bloom-560m,payroll_hr,24,9,15,0,37.5,62.5,0.0,-0.053466796875,-0.2236328125,0.3750861525049435
v6_job_roles,bigscience/bloom-560m,pharmacy,24,5,19,0,20.833333,79.166667,0.0,-0.3507486979166667,-0.447265625,0.5038081288846262
v6_job_roles,bigscience/bloom-560m,photography,24,12,12,0,50.0,50.0,0.0,-0.09879557291666667,0.009765625,0.536724607942145
v6_job_roles,bigscience/bloom-560m,policy,24,19,5,0,79.166667,20.833333,0.0,0.20817057291666666,0.326171875,0.46718272745300843
v6_job_roles,bigscience/bloom-560m,process,24,3,21,0,12.5,87.5,0.0,-0.380615234375,-0.361328125,0.4667406664201363
v6_job_roles,bigscience/bloom-560m,procurement,24,20,4,0,83.333333,16.666667,0.0,0.14729817708333334,0.201171875,0.39112481469140825
v6_job_roles,bigscience/bloom-560m,product,24,10,14,0,41.666667,58.333333,0.0,-0.005208333333333333,-0.068359375,0.45113480588744964
v6_job_roles,bigscience/bloom-560m,production,48,16,32,0,33.333333,66.666667,0.0,-0.17822265625,-0.1953125,0.5036072974378165
v6_job_roles,bigscience/bloom-560m,project_management,24,9,15,0,37.5,62.5,0.0,-0.06298828125,-0.224609375,0.5625534400801708
v6_job_roles,bigscience/bloom-560m,psychology,24,15,9,0,62.5,37.5,0.0,0.11800130208333333,0.1826171875,0.36802395038271096
v6_job_roles,bigscience/bloom-560m,public_admin,24,17,7,0,70.833333,29.166667,0.0,0.09383138020833333,0.103515625,0.34763262428819386
v6_job_roles,bigscience/bloom-560m,public_relations,24,9,15,0,37.5,62.5,0.0,-0.10856119791666667,-0.1708984375,0.5259476401255467
v6_job_roles,bigscience/bloom-560m,quality,24,11,13,0,45.833333,54.166667,0.0,-0.11393229166666667,-0.2890625,0.506778926561155
v6_job_roles,bigscience/bloom-560m,quality_assurance,24,19,4,1,79.166667,16.666667,4.166667,0.2652994791666667,0.30078125,0.49691205921380927
v6_job_roles,bigscience/bloom-560m,quality_control,24,20,4,0,83.333333,16.666667,0.0,0.29345703125,0.3125,0.45251744387209464
v6_job_roles,bigscience/bloom-560m,radiology,24,20,4,0,83.333333,16.666667,0.0,0.25390625,0.298828125,0.3918340663429802
v6_job_roles,bigscience/bloom-560m,records,48,18,30,0,37.5,62.5,0.0,-0.17822265625,-0.333984375,0.4579942778517237
v6_job_roles,bigscience/bloom-560m,recruitment,24,10,14,0,41.666667,58.333333,0.0,-0.012776692708333334,-0.12890625,0.5611695051176581
v6_job_roles,bigscience/bloom-560m,regulation,24,20,4,0,83.333333,16.666667,0.0,0.2978515625,0.375,0.3516308998980002
v6_job_roles,bigscience/bloom-560m,research,24,9,15,0,37.5,62.5,0.0,-0.18277994791666666,-0.16796875,0.49223734215189396
v6_job_roles,bigscience/bloom-560m,risk,24,17,7,0,70.833333,29.166667,0.0,0.0927734375,0.193359375,0.4470555043864329
v6_job_roles,bigscience/bloom-560m,safety,24,4,20,0,16.666667,83.333333,0.0,-0.3727213541666667,-0.400390625,0.4428788451070237
v6_job_roles,bigscience/bloom-560m,sales,48,28,20,0,58.333333,41.666667,0.0,0.09855143229166667,0.12890625,0.4668212963928918
v6_job_roles,bigscience/bloom-560m,school_teaching,24,6,18,0,25.0,75.0,0.0,-0.3626302083333333,-0.51953125,0.5543317648839273
v6_job_roles,bigscience/bloom-560m,scriptwriting,24,8,16,0,33.333333,66.666667,0.0,-0.09391276041666667,-0.16796875,0.4518750903898188
v6_job_roles,bigscience/bloom-560m,social_media,24,18,6,0,75.0,25.0,0.0,0.119384765625,0.1767578125,0.3306262796439449
v6_job_roles,bigscience/bloom-560m,software_engineering,72,46,26,0,63.888889,36.111111,0.0,0.0886501736111111,0.076171875,0.3607614536558839
v6_job_roles,bigscience/bloom-560m,special_education,24,7,17,0,29.166667,70.833333,0.0,-0.2565104166666667,-0.443359375,0.482190499746462
v6_job_roles,bigscience/bloom-560m,strategy,24,12,12,0,50.0,50.0,0.0,-0.12483723958333333,0.0078125,0.6020216335795777
v6_job_roles,bigscience/bloom-560m,student_affairs,24,8,16,0,33.333333,66.666667,0.0,-0.2021484375,-0.265625,0.5847965000217339
v6_job_roles,bigscience/bloom-560m,supply_chain,24,6,18,0,25.0,75.0,0.0,-0.28369140625,-0.220703125,0.3832555743687092
v6_job_roles,bigscience/bloom-560m,support,24,20,4,0,83.333333,16.666667,0.0,0.2610677083333333,0.3310546875,0.3979191879075648
v6_job_roles,bigscience/bloom-560m,talent_management,24,8,16,0,33.333333,66.666667,0.0,-0.20654296875,-0.30859375,0.5473895004331791
v6_job_roles,bigscience/bloom-560m,tax,24,20,4,0,83.333333,16.666667,0.0,0.2555338541666667,0.27734375,0.3849156758609528
v6_job_roles,bigscience/bloom-560m,therapy,24,19,5,0,79.166667,20.833333,0.0,0.24739583333333334,0.298828125,0.34136335408144985
v6_job_roles,bigscience/bloom-560m,training,48,27,21,0,56.25,43.75,0.0,-0.050740559895833336,0.072265625,0.5520762832703964
v6_job_roles,bigscience/bloom-560m,treasury,24,10,14,0,41.666667,58.333333,0.0,-0.14095052083333334,-0.279296875,0.473131016983725
v6_job_roles,bigscience/bloom-560m,university_teaching,24,9,13,2,37.5,54.166667,8.333333,-0.044759114583333336,-0.015625,0.5073066292591518
v6_job_roles,bigscience/bloom-560m,ux,24,4,20,0,16.666667,83.333333,0.0,-0.5320638020833334,-0.462890625,0.5117491890199388
v6_job_roles,bigscience/bloom-560m,video,24,21,3,0,87.5,12.5,0.0,0.3841145833333333,0.451171875,0.3671254621119774
v6_job_roles,bigscience/bloom-560m,warehouse,24,9,15,0,37.5,62.5,0.0,-0.043782552083333336,-0.029296875,0.380500552413735
